Kp,Ki,Kd,IAE,Final Pitch,Max Overshoot
0.6,0.0,0.1,0.061104909228949886,0.229539936,0.741711424
1.0,0.3,0.3,0.06113639268307603,0.068929546,0.996334485
0.0,0.1,0.6,0.06115696071662712,0.408688945,0.408688945
0.9,0.6,0.3,0.06119691917622049,0.073058552,0.983844937
0.2,0.5,0.6,0.06123959872571095,0.136559148,0.372560777
0.8,1.0,0.3,0.061276843028267976,0.076848942,0.964460515
0.9,0.9,0.0,0.061352076353680826,0.194633749,0.480781707
0.2,0.1,0.6,0.061377785287853565,0.136562848,0.374535297
0.9,1.0,0.2,0.06157143107550063,0.609925756,0.609925756
0.0,0.8,0.1,0.06162529369517608,0.363342654,0.649909039
0.6,1.0,0.7,0.06163193475599112,0.101187588,0.313016065
0.3,0.6,0.3,0.06173427653120806,0.076168046,0.964357818
0.8,0.0,0.3,0.06185993691037256,0.079782623,0.918896621
0.5,0.7,0.6,0.06189362006478457,0.417436988,0.426553043
0.4,0.8,0.3,0.06194620608711351,0.173719975,0.969815453
0.2,0.6,1.0,0.06198533280604905,0.094514078,0.529850278
0.2,1.0,0.3,0.06215487106562512,0.076305205,0.982743191
0.3,0.2,0.9,0.06221207171666057,0.390464002,0.421712058
0.5,0.0,1.0,0.06226641468137913,0.466719103,0.466719103
0.0,0.2,0.3,0.06252340690618026,0.075911885,0.989725676
0.4,0.0,0.9,0.06265565705073485,0.140786477,0.90900132
0.5,0.7,0.2,0.06275686044040281,0.15416237,1.143029138
0.2,0.5,0.1,0.06275997974320391,0.184677121,0.585953506
0.8,0.0,0.8,0.06287489293495299,0.030326807,0.564100517
0.9,0.6,0.2,0.06291587902874914,0.242133134,0.836463541
0.1,1.0,0.3,0.06292256896271137,0.109800881,1.014232203
0.8,1.0,0.0,0.0629840651038986,0.016185943,0.750271233
0.6,0.3,0.5,0.06307995972310923,0.332684491,0.483310477
0.3,0.5,0.1,0.06323929392177491,0.208097276,0.872001865
0.6,0.8,0.4,0.06347686146480729,0.221745741,0.806091893
0.2,0.4,0.2,0.06350147223108359,0.096151289,0.525819184
0.0,0.7,0.3,0.06372517359402347,0.706090324,0.706090324
1.0,0.9,1.0,0.06373097499669024,0.128173911,1.393806766
0.9,0.3,1.0,0.06386535057671433,0.483048799,0.591401115
0.8,0.0,0.2,0.06395091260505555,0.098881163,0.688534078
0.5,0.2,0.0,0.06399890262657623,0.046906209,0.802514721
0.8,0.7,0.6,0.06407823126579949,0.263513612,0.459588006
0.8,0.9,0.0,0.0641020909281664,0.047320807,0.67376719
0.7,0.0,0.1,0.06410895225124734,0.143705504,0.98587603
0.8,0.9,0.6,0.06419050422841151,0.161727415,0.35576744
0.3,0.0,0.3,0.06453221400798888,0.178301297,0.940661803
0.5,0.3,0.3,0.06459418857132773,0.182428373,0.9365996
0.3,0.6,0.2,0.06480440472003682,0.628803753,0.628803753
0.2,0.8,0.3,0.06480734670388762,0.178631167,0.933258293
0.3,0.1,0.1,0.0648381474793895,0.116050503,0.964391549
1.0,0.1,0.7,0.06490935869232793,0.835313603,0.855061385
0.9,0.0,0.4,0.06504148765450601,0.2867352,0.44873151
1.0,0.3,0.6,0.06519819984442275,0.174307942,0.346943851
0.7,0.1,0.0,0.06557787413724543,0.22960261,0.764481098
0.3,1.0,0.7,0.0655922469523239,0.224910508,0.762196177
0.4,0.2,0.3,0.06563307442473304,0.190064969,0.95974907
1.0,0.1,0.5,0.06595360366104328,0.344494937,1.071390994
0.0,1.0,0.5,0.06604617548957387,0.689233774,0.689233774
0.6,0.1,0.0,0.06617277939698155,0.012161189,0.908482539
0.0,0.9,0.1,0.06625339639053286,0.305690448,0.681406203
0.9,0.2,0.0,0.06628736343450116,0.06064582,1.497099746
0.1,0.6,0.5,0.06645420733612323,0.055230481,0.692934887
0.8,0.3,0.0,0.06665603481764149,0.061422504,0.748484113
1.0,0.1,0.0,0.06668546971345327,0.852201859,0.97892197
0.0,1.0,0.9,0.06675920805363852,0.022662788,0.44368513
0.5,0.0,0.6,0.0669570371310218,0.175409066,0.365727544
0.7,0.2,1.0,0.06700043207264736,0.397787632,0.97148359
0.8,0.6,1.0,0.0671059116352401,0.209197754,1.097529717
0.0,0.9,0.6,0.0673660546374014,0.192419687,0.34555844
0.6,0.3,0.6,0.0673784462629194,0.189709852,0.349106055
0.8,0.8,0.0,0.06749615659763482,0.002022193,1.504712607
0.6,0.9,0.6,0.06756123835193555,0.191860528,0.348128402
0.9,0.6,0.1,0.06768997000847815,0.075279268,0.419042308
0.9,0.8,0.0,0.06804867996806521,0.182744682,1.504968881
0.2,0.0,0.2,0.06809015209066513,0.422160126,0.455609401
0.4,0.7,0.2,0.06809295149208762,0.089215965,1.021951167
0.4,0.0,0.6,0.06830527967552391,0.193906935,0.353470207
0.3,1.0,0.8,0.06841148982730533,0.036482286,0.470617422
0.7,0.4,0.5,0.06847764558235053,0.068617002,0.734757971
1.0,0.4,0.6,0.06847913819922469,0.141693179,0.476892084
0.4,0.6,0.6,0.0686027085748981,0.206116383,0.340966442
0.5,1.0,0.6,0.06864747626571209,0.198943059,0.350409416
0.4,1.0,0.9,0.068656943716109,0.282000214,0.814187096
0.3,0.2,0.4,0.06872614204359957,0.039179087,0.81449302
0.1,0.5,0.6,0.06879786353220685,0.198937271,0.352127418
0.2,0.7,0.3,0.06901921067910988,0.092706502,0.917412448
0.2,0.2,0.1,0.06902772098457038,0.307687386,0.975277974
0.9,0.5,0.0,0.06929853960980367,0.218774561,1.490020089
0.8,0.2,0.3,0.06935040234636518,0.210347912,0.961041871
0.1,0.2,0.5,0.06975836167539451,1.000890663,1.032582149
0.9,0.3,0.3,0.06977698264537381,0.003844171,0.416376783
0.7,0.9,0.0,0.06982891224905305,0.292124538,1.136910014
0.2,0.1,0.2,0.06999262397752895,0.151630881,0.507619484
0.7,1.0,0.6,0.07040638722761693,0.225089527,0.33701907
0.9,0.4,0.2,0.07048744863054213,0.027255423,0.427668849
0.1,0.1,1.0,0.07055094224500932,0.11526208,0.36870801
0.5,0.4,0.0,0.07102137223242301,0.070853958,0.799763266
0.5,0.1,1.0,0.07108405393101043,0.403984846,1.037381125
0.8,0.0,0.4,0.07109984033468149,0.381849467,0.381849467
0.6,0.4,1.0,0.07113018919403273,0.378056732,0.456890596
0.6,0.8,0.2,0.07115086569587536,0.063843822,0.580087548
0.6,0.6,0.2,0.07115577214446217,0.387717709,1.289921946
1.0,0.5,1.0,0.07122833333419658,0.471203336,1.035134132
1.0,0.9,0.6,0.07133073958171769,0.041236944,0.809111343
0.5,1.0,0.5,0.07136422320873466,0.019573608,0.648817294
0.3,0.4,0.0,0.0715107471102955,0.010004529,0.787702098
1.0,0.9,0.7,0.07151508066476342,0.283781146,0.32041638
1.0,0.1,0.6,0.07165451229833732,0.188649237,0.41169606
0.3,0.0,0.0,0.07171761868939146,0.211314389,0.716269986
0.8,0.9,1.0,0.07183843454602609,0.572693394,1.009900985
0.9,1.0,0.8,0.07220085483307401,0.145477238,0.317388454
0.4,0.9,0.6,0.0722758570001051,0.150863878,0.504335519
0.3,0.3,0.0,0.07235699887630107,0.24537259,0.740025735
0.3,0.4,0.3,0.07251424746420097,0.033682622,0.871790916
0.2,0.9,0.6,0.07276531281269331,0.245173006,0.339201043
0.3,0.1,0.0,0.07300436935132026,0.256563078,0.804241527
0.1,0.0,0.7,0.07303225203111423,0.675552958,0.685047612
1.0,0.6,0.6,0.07318855967332355,0.197119729,0.586047719
0.4,1.0,0.2,0.07326154830971353,0.232609285,1.013913821
0.1,0.8,0.6,0.07330745971307613,0.252205567,0.337751004
0.9,0.0,0.6,0.07334640917748014,0.274938708,0.325047264
0.4,0.5,0.3,0.07343063271300182,0.433758312,0.764552659
0.7,0.5,0.2,0.07370905772308507,0.216467197,0.744754121
0.3,0.2,0.6,0.07374673010438748,0.251282822,0.342232754
0.2,0.3,0.6,0.07384698837631193,0.922743804,0.922743804
0.3,0.5,0.0,0.0738654392078106,0.277822594,0.792379499
0.0,0.4,0.1,0.0738944889218995,0.166420357,0.769324112
0.1,0.6,0.6,0.07392306799208423,0.234309652,0.361375455
0.1,0.5,0.3,0.07402762616024806,0.646867371,0.770551641
0.4,0.5,0.6,0.07435773318676397,0.341949123,0.641687012
0.4,0.2,0.6,0.07438223344035111,0.288809438,0.434090672
0.4,0.4,1.0,0.07441175149659242,0.086974032,1.123207804
0.8,0.3,0.5,0.07480779215435852,0.05168967,1.237998523
0.3,0.7,0.0,0.07489604092873724,0.19886693,0.81770578
0.0,0.8,0.3,0.07494695338549524,0.354555943,0.955133561
0.5,0.6,0.0,0.07497489435121349,0.043411554,0.780215606
1.0,0.0,0.6,0.07504823424293407,0.35600206,0.553892471
0.3,1.0,0.0,0.07505222197448841,0.202855122,0.815036513
0.2,0.4,0.1,0.07509807739090359,0.223988064,0.852620276
0.3,0.2,0.0,0.07521982017424993,0.297095691,0.73304855
0.9,0.7,0.8,0.0752793091841742,0.12392905,0.590662295
0.4,1.0,0.0,0.07530531063321272,0.259893754,0.87583577
0.7,0.3,0.2,0.07532154967940465,0.263751344,0.998182524
0.2,0.4,0.3,0.07542958265738524,0.134222597,0.62020924
1.0,1.0,1.0,0.07546501321390553,0.083016716,0.972697654
0.3,0.9,0.0,0.07549968795335574,0.239085908,0.801531651
0.3,0.6,0.0,0.07566989780636563,0.237761235,0.802753988
0.5,0.1,0.6,0.0756706407821133,0.664938591,0.664938591
0.4,0.7,0.7,0.07573747858322577,0.303750749,0.339827065
0.5,0.4,1.0,0.07619356074869844,0.543265381,1.159706834
0.6,0.7,1.0,0.0764649789312787,0.205735901,1.017888759
0.7,0.6,1.0,0.07649022568287742,0.510433423,0.516477636
0.2,0.6,0.0,0.07660939007534663,0.027188995,0.796404887
0.2,0.0,0.0,0.0767374306602227,0.025875384,0.796091026
0.0,0.9,0.2,0.07683104225043998,0.00759845,0.498034251
0.8,0.0,0.0,0.07705232401353249,0.179446428,1.458853948
0.5,0.0,0.0,0.07708813483564642,0.048283235,0.741209353
0.4,0.2,0.5,0.07730104996996956,0.084939524,1.013572513
0.2,0.1,0.0,0.07743185368859447,0.024725687,0.799423712
0.3,0.2,0.2,0.07770361837807507,0.25401119,0.536331256
0.5,0.1,0.1,0.07772411816253903,0.070332523,0.493207472
0.9,0.1,0.1,0.07772478473662603,0.032371027,0.513679376
0.4,0.1,0.0,0.0777713165002701,0.060923043,0.735707046
0.8,0.7,0.3,0.07782769315148864,0.065413627,0.942219754
0.3,0.8,0.0,0.07805875295612166,0.291850788,0.786999214
1.0,0.3,0.9,0.07806080334027417,0.004365145,0.470507554
0.8,0.0,0.1,0.07818301342603022,0.564941443,1.00914828
0.9,0.6,0.8,0.0784271467685565,0.075000479,0.682067666
1.0,0.7,0.1,0.07844242214095062,0.026013277,0.512230837
0.7,0.5,0.1,0.07858498491942627,0.123847081,0.922539706
0.2,0.7,0.0,0.07860070829369283,0.067536935,0.788148475
0.2,0.5,0.0,0.07860623601683253,0.067437145,0.7857531
0.6,0.5,0.7,0.07862541321634367,0.317809096,0.353345542
0.2,0.3,0.0,0.07868428145958284,0.067227475,0.789809446
0.1,0.3,0.3,0.0787122154156631,0.189919281,0.963239056
0.2,0.2,0.0,0.07881201484513592,0.066810792,0.789946968
0.4,0.6,0.1,0.07897657406861315,0.218227476,0.846072257
0.9,0.0,0.0,0.07903084639736521,0.291750668,1.490879391
0.4,0.8,0.6,0.07908315752149973,0.146735531,0.574751735
0.5,0.6,1.0,0.07908728296877116,0.385013842,0.697060997
0.2,0.4,0.0,0.07926456388068105,0.06751274,0.780378989
0.8,0.5,0.1,0.07927644488108475,0.083129545,0.499783856
1.0,0.4,1.0,0.07937456714182761,0.577771626,1.008289162
0.4,0.6,0.0,0.07986351590592414,0.225447834,0.883244178
0.3,0.8,0.7,0.08002756959570899,0.322070511,0.357888708
0.6,0.6,0.3,0.08005300122314658,0.633459813,0.8047587
0.0,0.7,0.1,0.08014923964178312,0.048281155,0.504054252
1.0,0.0,0.0,0.08046762496064341,0.392748895,0.861189781
0.9,0.9,0.5,0.08049727254716459,0.825823767,0.911283368
0.1,0.6,1.0,0.08056426146634113,1.253541649,1.377182422
0.6,0.6,0.6,0.08059014770750138,0.151426418,0.739759596
0.2,0.8,0.0,0.08095175432287886,0.116717394,0.779386925
0.7,0.7,0.3,0.08107458898073656,0.349830465,0.956222417
0.7,0.4,0.3,0.0812703610556337,1.212446921,1.212446921
0.1,0.8,0.2,0.08155113182137327,0.111904602,0.956116703
0.4,0.7,1.0,0.08156478035812394,0.092220844,1.109561185
0.2,0.2,1.0,0.08163812255322608,0.654679019,1.144462076
0.7,0.2,0.7,0.08170975341752362,0.337958001,0.371634262
0.2,1.0,0.0,0.08179454653189933,0.113078228,0.782763265
0.2,0.9,0.0,0.0818002608934631,0.112065916,0.782954844
0.6,0.3,0.7,0.08197669259012895,0.3387636,0.372494098
0.3,0.1,0.2,0.08215599951368041,0.105055651,0.913986366
0.0,0.7,0.7,0.08215778012121269,0.796145279,1.240817268
1.0,0.1,0.9,0.08229256447353259,0.155192573,0.681626644
1.0,0.3,0.0,0.08248508850554075,0.331841266,0.888125545
0.5,0.2,0.7,0.08253743223053278,0.338618607,0.372834384
0.0,0.3,0.6,0.08257560310397269,0.201008187,0.645532077
0.8,0.2,0.2,0.08308127491336106,0.060244504,0.730672606
0.4,0.9,0.0,0.0831045903005237,0.053165603,0.704488236
0.2,0.4,1.0,0.08314394300457525,0.130746009,0.738555258
0.2,1.0,0.4,0.08325075383776454,0.50977198,0.551265257
0.9,0.5,0.6,0.08341588635730228,0.116055771,1.221648194
0.7,0.2,0.5,0.08370380285377242,0.13052984,0.475009721
0.5,0.8,0.0,0.08377832943993709,0.060737688,0.703034355
0.2,0.1,0.7,0.08380464870405822,0.346701526,0.380264504
0.7,0.6,0.2,0.08381397808096816,0.016548386,0.423586033
0.3,0.3,0.3,0.08413668055374446,0.082899335,0.875577939
0.9,1.0,0.0,0.08439627844092305,0.328126744,0.738445795
0.9,0.3,0.5,0.08443225551946158,0.39146145,0.784056705
0.1,0.8,0.0,0.08484825581568428,0.386436048,0.97601888
0.4,0.5,0.0,0.0850642071597791,0.285510949,0.90992727
0.9,0.1,0.0,0.08506931734253141,0.326612468,0.589406145
0.1,0.6,0.0,0.08511136203179029,0.388272213,0.980661093
0.1,0.4,0.0,0.08556226401102414,0.370452486,0.983889405
0.1,1.0,0.7,0.08594769787119871,0.244631286,0.467026987
0.4,0.0,0.0,0.08599969198407473,0.077804164,0.839084899
0.7,0.6,0.5,0.08607332775548918,0.09221032,0.646445977
0.4,0.2,0.0,0.08609543849329784,0.123982585,0.912553218
0.4,0.5,0.5,0.086105998918952,0.766428086,0.766428086
0.5,0.8,0.7,0.08620992527839193,0.243735185,0.469956839
0.1,0.3,0.0,0.08642477373025785,0.353908307,0.969315682
0.4,0.8,0.0,0.08655877005084137,0.062372473,0.840797985
0.1,0.1,0.0,0.08661084127868868,0.395839198,0.982855146
0.1,0.7,0.0,0.0866906567020023,0.432463762,0.987114905
0.1,1.0,0.0,0.08679569255837934,0.430459483,0.981745644
1.0,0.9,0.0,0.08679874606255018,0.301123197,0.854070265
0.0,0.5,0.1,0.08696914618204428,0.25199485,0.889806166
0.1,0.9,0.0,0.08720320212791105,0.429142552,0.979970709
0.6,0.5,1.0,0.08726476550118716,0.326988543,1.144605605
1.0,0.7,0.7,0.08752903543879859,0.005362069,0.661645002
0.1,0.2,0.0,0.08756454183135533,0.433029339,0.992201941
0.3,0.9,0.3,0.08806370931058909,0.194880391,0.700278012
0.1,0.5,0.0,0.08819486117683509,0.410214199,0.978343964
0.1,0.0,0.0,0.08834803325779109,0.432398778,0.994999524
0.1,0.6,0.3,0.08850017046275506,0.088774641,0.930385476
0.8,0.4,0.0,0.08853023180512062,0.231758246,1.446906312
0.4,0.3,0.0,0.08881207616848259,0.056541678,0.807838197
0.0,0.2,0.7,0.08889320395179393,0.378794165,0.409736326
0.3,0.8,0.2,0.08890921756140617,0.159740309,0.901738578
0.2,0.5,0.3,0.08893103021299319,0.114120217,0.929093409
1.0,0.2,0.0,0.08897770371449275,0.149229394,1.379605125
0.4,0.1,0.6,0.08917176878168731,0.075857878,0.941175323
1.0,0.7,0.3,0.08923820391021382,0.264231848,0.899988763
0.3,0.7,0.1,0.08932776161072709,0.287879218,0.76910246
0.9,1.0,0.7,0.08933484666654459,0.374710048,0.406649323
0.0,0.0,0.1,0.08934173194488974,0.011194759,0.616153601
0.5,0.0,0.7,0.08945726839622041,0.384783396,0.414861731
0.3,0.4,0.5,0.08966912344786215,0.066905989,1.201377973
0.5,0.8,0.3,0.08974229063863387,0.264950983,0.962079136
1.0,0.4,0.2,0.08979805601742022,0.428853426,0.772449618
0.5,0.4,0.7,0.08985104653395089,0.371786949,0.404711582
0.4,0.6,0.5,0.0898972959005144,0.016904882,0.625047555
0.6,0.8,0.6,0.0899716228099605,0.087607561,0.688002413
0.4,1.0,0.5,0.09025638829308924,0.387480005,0.737226337
0.6,0.0,0.0,0.09028962620864725,0.035745989,0.716713705
0.6,0.0,0.7,0.09067118653106385,0.258871786,0.404522373
0.1,0.7,0.6,0.09091800082225714,0.130198165,1.2060966
0.6,0.4,0.4,0.09098744263166275,0.649470567,1.17410858
0.4,1.0,1.0,0.09100397555688705,0.85814273,1.148354609
0.2,0.6,0.2,0.09128236763504168,0.258708585,1.045422627
0.6,1.0,0.3,0.0914653778474061,0.253596773,0.930290793
0.1,0.3,0.7,0.09146751101493103,0.39280891,0.422729534
0.5,0.2,0.2,0.09183650689386588,0.68974564,0.72539336
0.8,0.5,0.6,0.09208955901695816,0.032371121,1.06277144
0.7,0.0,0.7,0.09210014609904685,0.389148777,0.420163123
1.0,0.1,0.3,0.09215799883926346,0.037357411,0.972888105
0.9,0.0,0.2,0.09238086825548918,0.042919533,0.551153929
0.7,0.8,0.7,0.09244876652375555,0.39360943,0.423998096
0.9,0.6,0.0,0.09283313508954828,0.307097862,0.906319798
0.7,0.9,0.7,0.0930793725233849,0.391908123,0.423036963
0.3,1.0,0.5,0.0930945673436815,0.192242003,0.720992425
0.9,0.9,0.2,0.09319746590452076,0.137638084,0.918553193
0.0,0.8,0.7,0.09320144856762329,0.394134303,0.425007786
0.7,0.7,0.6,0.09344883311307216,0.227907828,1.207257701
0.9,0.2,0.7,0.09345290992643702,0.397234705,0.427530135
0.3,0.0,0.6,0.09349071761043133,0.128728288,0.510858155
0.8,0.7,0.7,0.09351782876985038,0.458626464,0.698871601
0.1,0.8,0.5,0.09362653237781984,0.316603422,0.723006433
0.0,1.0,0.4,0.09388230330937752,0.102048284,1.030552011
0.4,0.7,0.5,0.09396676207707762,0.049943444,0.711082118
0.2,0.0,0.5,0.0943176067091525,0.143960074,0.728770623
0.5,0.5,0.5,0.09437058741568893,0.337449274,0.717398918
0.5,0.7,0.5,0.09481528926013996,0.360841646,1.311723662
1.0,0.5,0.0,0.09490499033183664,0.396234858,0.989078291
0.7,0.4,0.4,0.0951293887808543,0.433901541,0.688830967
1.0,0.7,0.4,0.09559262572481327,0.379052504,0.924726446
0.4,0.1,0.3,0.09564531402291229,0.009587139,0.757838299
0.7,0.0,0.2,0.09566258818200624,0.195924146,0.654545836
1.0,1.0,0.3,0.0960346179536222,0.113674159,0.567324456
1.0,1.0,0.0,0.09610320259938285,0.423623858,0.844829273
0.4,0.8,0.7,0.0962763333784859,0.40992941,0.439720005
0.1,0.5,0.7,0.09649795001898044,0.865015967,1.14383271
0.1,0.2,0.7,0.0965581577385922,0.410100491,0.44008211
0.4,0.9,0.7,0.09710904129179247,1.361989525,1.361989525
1.0,1.0,0.8,0.09733497776022866,0.204440744,0.903298089
0.3,0.7,0.2,0.09742386272632407,0.228805287,0.975571963
0.1,0.9,0.3,0.09764955110151735,0.098740298,0.90042788
0.9,0.2,1.0,0.09767553562155691,0.812868605,1.234203
0.6,1.0,0.1,0.09769174884692407,0.288057344,0.876842681
0.0,0.5,0.2,0.09799583618870195,0.655406465,0.655406465
0.2,0.6,0.4,0.09824117490860186,0.07913192,0.686581974
0.6,0.3,0.2,0.098251298610429,0.058155418,0.80957259
0.0,0.4,0.5,0.0987454034774505,0.270326294,0.933281023
0.0,0.6,0.3,0.09899969233518588,0.339537658,0.991783138
1.0,0.7,0.0,0.09905549174892396,0.467316274,1.443521577
0.7,0.5,0.5,0.09930480353606015,0.306252719,1.229241492
0.0,0.5,0.7,0.09935845553809153,0.417179919,0.447729051
0.3,0.4,1.0,0.0994406458474949,0.0607234,1.196244415
0.8,0.6,0.0,0.09944239310835934,0.678915367,1.467408137
0.5,0.5,0.7,0.09946923568648793,0.266190666,0.485236301
0.6,0.7,0.4,0.09972405168461757,0.04200434,0.832160538
0.2,0.2,0.3,0.09973175616778734,0.83541982,0.849191683
0.8,0.5,0.7,0.09996917660144376,0.425013261,0.454306303
0.7,0.8,0.6,0.10002431201227542,0.681419239,0.681419239
1.0,0.3,0.2,0.10006929995573649,0.235175694,1.006414662
0.7,0.4,1.0,0.10029781344696112,0.689983447,0.747959156
0.9,0.7,0.9,0.10035799871329262,0.337133885,0.739585575
0.6,0.0,0.9,0.10073485865483817,0.291385927,0.771545368
0.9,0.1,0.9,0.10081860040958669,0.784275717,0.784275717
0.2,0.3,0.1,0.10084189152109009,0.230010975,0.491343872
0.3,0.0,0.7,0.10101607175124389,0.366464266,0.614263607
1.0,0.8,0.0,0.1012861206678889,0.465894576,0.899773604
0.1,0.0,0.6,0.10150892256761807,0.284918611,0.50962962
0.8,0.1,0.7,0.1016740294203919,0.424841621,0.459545633
0.7,0.8,0.4,0.10194013002469622,0.061044153,0.873381621
0.5,0.5,0.6,0.1022207435690739,0.380576118,0.628043079
0.8,0.0,0.6,0.10238117244928839,0.202692274,0.685117565
0.6,0.3,0.1,0.10264135221814619,0.362469174,0.915697105
0.9,0.6,0.5,0.10276353219309906,0.986287217,1.173607813
0.8,0.1,0.3,0.10295497028074446,0.625338335,0.688777059
0.5,0.6,0.7,0.10328721110365434,0.425089952,0.477845529
0.1,0.2,0.9,0.10377714105141889,0.071231917,0.625143016
1.0,0.1,0.4,0.10442429386963317,0.146434926,0.743634194
0.1,0.2,0.1,0.10455652539218145,0.325391202,0.976448848
0.8,0.2,0.0,0.10462054125378499,0.361957157,1.457695659
0.8,0.5,0.5,0.10481120395974652,0.204546899,0.586964315
0.8,1.0,0.6,0.10481217849693399,0.056827884,0.934524297
0.6,0.2,0.2,0.10486128887614696,0.103326893,0.736053406
0.2,0.7,0.9,0.10529415177685138,0.766903077,0.766903077
0.9,0.5,0.5,0.10531716197403702,0.247290201,0.662420043
0.6,0.5,0.1,0.10558878469588555,0.293911932,0.540752366
0.2,0.6,0.6,0.10561557162090293,0.344521072,0.483121486
0.4,0.4,0.8,0.10564104463596576,0.045285929,0.694132711
0.4,0.5,1.0,0.10569260084375393,0.02142511,1.446740835
0.0,0.1,0.8,0.1057479413132695,0.302509403,0.476200318
0.2,0.5,0.8,0.10597012505224108,0.335116762,0.40098386
0.5,0.7,0.3,0.10597515130935917,0.14092579,0.780776793
0.6,0.4,0.1,0.10633853138069217,0.276683837,0.539319839
0.9,0.2,0.5,0.1063822354312101,0.348286972,0.671034145
0.3,0.3,0.2,0.10686963513082276,1.025471036,1.025471036
0.0,1.0,0.6,0.10704823394718287,0.542958675,0.842016524
0.0,0.6,0.8,0.10713296462955603,0.40998696,0.898022851
1.0,0.7,0.9,0.10738347859956322,0.110436033,0.628248615
0.5,0.3,0.7,0.1076868731866684,0.182709261,0.751534522
0.9,0.0,0.9,0.10776075139785031,1.339996173,1.339996173
0.2,0.7,0.1,0.10796766351843587,0.306733792,1.010049525
0.0,1.0,0.3,0.10800006847204374,0.452778599,0.931035693
0.4,0.7,0.6,0.10807509022851895,0.090233941,0.591981622
0.4,0.2,0.4,0.10837764208980663,0.323597719,0.823161634
0.8,1.0,0.9,0.10840599551870903,0.41429811,0.597332107
0.4,0.2,0.9,0.10855280331261354,0.257746862,0.408543411
0.7,0.0,0.5,0.10879224192796251,0.244855435,0.692480329
0.0,0.6,1.0,0.10894425744279539,0.070121982,1.393613015
0.6,0.7,0.3,0.10902824226833985,0.26022852,0.630734473
0.7,0.2,0.2,0.10912553957548421,0.265888015,0.93762902
1.0,0.1,0.1,0.10964951320418231,0.328584022,0.93134009
0.6,1.0,0.4,0.10972045503840729,0.075415161,0.784114451
0.9,0.5,1.0,0.10979848161849497,1.087701922,1.087701922
0.3,0.4,0.1,0.10989985031736461,0.074639957,1.080541526
0.2,0.8,0.7,0.11005286439379205,0.62451135,0.62451135
1.0,0.4,0.0,0.11038754825831354,0.537474497,1.361500213
1.0,0.3,0.7,0.11044185378905942,0.327103555,0.665297653
1.0,0.4,0.3,0.11047804282489383,0.368726214,0.546207112
0.5,0.0,0.3,0.11052524679644295,0.303596512,0.947381585
0.9,0.6,0.9,0.11103293618741616,0.156926248,0.638082621
0.6,0.7,0.6,0.1115099584499262,0.025395181,1.035361559
0.6,0.7,0.8,0.11161945179111288,0.499751006,1.003940623
0.6,0.6,0.5,0.11162569367732993,0.940588392,1.004127701
0.9,0.2,0.9,0.11170014962121551,1.133694509,1.47076434
0.6,0.7,0.1,0.11206514908988882,0.351106422,0.637749188
0.9,0.1,0.3,0.11232796417036714,0.290143721,0.860504477
0.3,1.0,0.6,0.11322949609543638,0.736004566,0.736004566
0.7,0.1,0.2,0.113294256005441,0.79002029,1.036227741
0.2,0.8,0.2,0.11330011034886636,1.169697372,1.169697372
0.3,0.3,0.1,0.11337996472895724,0.350805554,0.954602785
0.8,1.0,0.1,0.1138751758613237,0.336795871,0.835139091
0.8,0.5,0.0,0.11399580218830857,0.058723649,0.891608003
0.2,0.6,0.3,0.11475851404192106,0.507988464,0.643698233
0.2,0.3,0.3,0.11503831467060625,0.386001536,0.65374314
0.6,0.1,0.4,0.115133669163213,0.386359622,0.980054777
1.0,0.8,0.2,0.11517942222636939,0.173294353,0.839815389
0.4,0.5,0.7,0.11523253099466652,0.714032225,1.324948042
0.4,0.2,0.7,0.11524442726750855,0.00259288,1.139453722
1.0,0.5,0.9,0.11559724495898004,0.116699202,0.736522086
0.5,0.4,0.3,0.11598310762676903,0.201685746,0.896432078
0.8,0.3,0.3,0.11598612567466887,0.112317418,0.839819186
0.6,0.4,0.7,0.1159883586106744,0.338119892,0.712845401
0.4,0.9,0.3,0.1164653692570247,0.008852248,0.871188997
0.3,0.8,0.3,0.11674813623270476,0.360152676,0.938043893
0.6,0.4,0.3,0.11686285017909821,0.355731907,0.942147653
0.4,0.8,0.2,0.1168696438694385,0.416431698,1.066992387
0.7,0.2,0.4,0.11694582315160772,0.000480036,0.796892384
1.0,0.9,0.3,0.11696122747967566,0.343120096,0.950790232
0.0,0.1,0.3,0.11712521120538036,0.263322469,0.76576475
0.6,0.0,0.8,0.11740702777662104,0.381508703,0.625257804
0.8,0.8,1.0,0.11751564300008245,0.375571128,1.136604888
0.7,0.0,0.0,0.11826914591131175,0.599997602,1.466283663
0.2,0.7,0.8,0.11827693226539433,0.10460583,1.100225358
1.0,0.0,0.7,0.11831361369544491,0.555937591,0.610829887
0.9,1.0,0.1,0.11838432978109084,0.329747437,0.682272827
0.9,0.5,0.3,0.11838885706613585,0.056715709,0.935764658
0.9,0.1,1.0,0.11889882451736063,0.835011753,0.899743009
0.9,0.7,0.0,0.11895943501828847,0.02942319,1.331724982
0.5,0.2,0.1,0.11934542567288664,0.226772475,0.691381275
0.7,0.7,0.1,0.11995389845833697,0.394196916,0.863045914
0.3,0.0,0.4,0.12041993566987802,0.07911237,0.80293868
0.2,0.3,0.4,0.12206943856229309,0.430101015,0.595191308
0.3,0.8,0.9,0.12248706178817373,0.033136957,0.767359873
